"Market_and_Exchange_Names","As_of_Date_In_Form_YYMMDD","Report_Date_as_YYYY-MM-DD","CFTC_Contract_Market_Code","CFTC_Market_Code","CFTC_Region_Code","CFTC_Commodity_Code","Open_Interest_All","Prod_Merc_Positions_Long_All","Prod_Merc_Positions_Short_All","Swap_Positions_Long_All","Swap__Positions_Short_All","Swap__Positions_Spread_All","M_Money_Positions_Long_All","M_Money_Positions_Short_All","M_Money_Positions_Spread_All","Other_Rept_Positions_Long_All","Other_Rept_Positions_Short_All","Other_Rept_Positions_Spread_All","Tot_Rept_Positions_Long_All","Tot_Rept_Positions_Short_All","NonRept_Positions_Long_All","NonRept_Positions_Short_All","Open_Interest_Old","Prod_Merc_Positions_Long_Old","Prod_Merc_Positions_Short_Old","Swap_Positions_Long_Old","Swap__Positions_Short_Old","Swap__Positions_Spread_Old","M_Money_Positions_Long_Old","M_Money_Positions_Short_Old","M_Money_Positions_Spread_Old","Other_Rept_Positions_Long_Old","Other_Rept_Positions_Short_Old","Other_Rept_Positions_Spread_Old","Tot_Rept_Positions_Long_Old","Tot_Rept_Positions_Short_Old","NonRept_Positions_Long_Old","NonRept_Positions_Short_Old","Open_Interest_Other","Prod_Merc_Positions_Long_Other","Prod_Merc_Positions_Short_Other","Swap_Positions_Long_Other","Swap__Positions_Short_Other","Swap__Positions_Spread_Other","M_Money_Positions_Long_Other","M_Money_Positions_Short_Other","M_Money_Positions_Spread_Other","Other_Rept_Positions_Long_Other","Other_Rept_Positions_Short_Other","Other_Rept_Positions_Spread_Other","Tot_Rept_Positions_Long_Other","Tot_Rept_Positions_Short_Other","NonRept_Positions_Long_Other","NonRept_Positions_Short_Other","Change_in_Open_Interest_All","Change_in_Prod_Merc_Long_All","Change_in_Prod_Merc_Short_All","Change_in_Swap_Long_All","Change_in_Swap_Short_All","Change_in_Swap_Spread_All","Change_in_M_Money_Long_All","Change_in_M_Money_Short_All","Change_in_M_Money_Spread_All","Change_in_Other_Rept_Long_All","Change_in_Other_Rept_Short_All","Change_in_Other_Rept_Spread_All","Change_in_Tot_Rept_Long_All","Change_in_Tot_Rept_Short_All","Change_in_NonRept_Long_All","Change_in_NonRept_Short_All","Pct_of_Open_Interest_All","Pct_of_OI_Prod_Merc_Long_All","Pct_of_OI_Prod_Merc_Short_All","Pct_of_OI_Swap_Long_All","Pct_of_OI_Swap_Short_All","Pct_of_OI_Swap_Spread_All","Pct_of_OI_M_Money_Long_All","Pct_of_OI_M_Money_Short_All","Pct_of_OI_M_Money_Spread_All","Pct_of_OI_Other_Rept_Long_All","Pct_of_OI_Other_Rept_Short_All","Pct_of_OI_Other_Rept_Spread_All","Pct_of_OI_Tot_Rept_Long_All","Pct_of_OI_Tot_Rept_Short_All","Pct_of_OI_NonRept_Long_All","Pct_of_OI_NonRept_Short_All","Pct_of_Open_Interest_Old","Pct_of_OI_Prod_Merc_Long_Old","Pct_of_OI_Prod_Merc_Short_Old","Pct_of_OI_Swap_Long_Old","Pct_of_OI_Swap_Short_Old","Pct_of_OI_Swap_Spread_Old","Pct_of_OI_M_Money_Long_Old","Pct_of_OI_M_Money_Short_Old","Pct_of_OI_M_Money_Spread_Old","Pct_of_OI_Other_Rept_Long_Old","Pct_of_OI_Other_Rept_Short_Old","Pct_of_OI_Other_Rept_Spread_Old","Pct_of_OI_Tot_Rept_Long_Old","Pct_of_OI_Tot_Rept_Short_Old","Pct_of_OI_NonRept_Long_Old","Pct_of_OI_NonRept_Short_Old","Pct_of_Open_Interest_Other","Pct_of_OI_Prod_Merc_Long_Other","Pct_of_OI_Prod_Merc_Short_Other","Pct_of_OI_Swap_Long_Other","Pct_of_OI_Swap_Short_Other","Pct_of_OI_Swap_Spread_Other","Pct_of_OI_M_Money_Long_Other","Pct_of_OI_M_Money_Short_Other","Pct_of_OI_M_Money_Spread_Other","Pct_of_OI_Other_Rept_Long_Other","Pct_of_OI_Other_Rept_Short_Other","Pct_of_OI_Other_Rept_Spread_Other","Pct_of_OI_Tot_Rept_Long_Other","Pct_of_OI_Tot_Rept_Short_Other","Pct_of_OI_NonRept_Long_Other","Pct_of_OI_NonRept_Short_Other","Traders_Tot_All","Traders_Prod_Merc_Long_All","Traders_Prod_Merc_Short_All","Traders_Swap_Long_All","Traders_Swap_Short_All","Traders_Swap_Spread_All","Traders_M_Money_Long_All","Traders_M_Money_Short_All","Traders_M_Money_Spread_All","Traders_Other_Rept_Long_All","Traders_Other_Rept_Short_All","Traders_Other_Rept_Spread_All","Traders_Tot_Rept_Long_All","Traders_Tot_Rept_Short_All","Traders_Tot_Old","Traders_Prod_Merc_Long_Old","Traders_Prod_Merc_Short_Old","Traders_Swap_Long_Old","Traders_Swap_Short_Old","Traders_Swap_Spread_Old","Traders_M_Money_Long_Old","Traders_M_Money_Short_Old","Traders_M_Money_Spread_Old","Traders_Other_Rept_Long_Old","Traders_Other_Rept_Short_Old","Traders_Other_Rept_Spread_Old","Traders_Tot_Rept_Long_Old","Traders_Tot_Rept_Short_Old","Traders_Tot_Other","Traders_Prod_Merc_Long_Other","Traders_Prod_Merc_Short_Other","Traders_Swap_Long_Other","Traders_Swap_Short_Other","Traders_Swap_Spread_Other","Traders_M_Money_Long_Other","Traders_M_Money_Short_Other","Traders_M_Money_Spread_Other","Traders_Other_Rept_Long_Other","Traders_Other_Rept_Short_Other","Traders_Other_Rept_Spread_Other","Traders_Tot_Rept_Long_Other","Traders_Tot_Rept_Short_Other","Conc_Gross_LE_4_TDR_Long_All","Conc_Gross_LE_4_TDR_Short_All","Conc_Gross_LE_8_TDR_Long_All","Conc_Gross_LE_8_TDR_Short_All","Conc_Net_LE_4_TDR_Long_All","Conc_Net_LE_4_TDR_Short_All","Conc_Net_LE_8_TDR_Long_All","Conc_Net_LE_8_TDR_Short_All","Conc_Gross_LE_4_TDR_Long_Old","Conc_Gross_LE_4_TDR_Short_Old","Conc_Gross_LE_8_TDR_Long_Old","Conc_Gross_LE_8_TDR_Short_Old","Conc_Net_LE_4_TDR_Long_Old","Conc_Net_LE_4_TDR_Short_Old","Conc_Net_LE_8_TDR_Long_Old","Conc_Net_LE_8_TDR_Short_Old","Conc_Gross_LE_4_TDR_Long_Other","Conc_Gross_LE_4_TDR_Short_Other","Conc_Gross_LE_8_TDR_Long_Other","Conc_Gross_LE_8_TDR_Short_Other","Conc_Net_LE_4_TDR_Long_Other","Conc_Net_LE_4_TDR_Short_Other","Conc_Net_LE_8_TDR_Long_Other","Conc_Net_LE_8_TDR_Short_Other","Contract_Units","CFTC_Contract_Market_Code_Quotes","CFTC_Market_Code_Quotes","CFTC_Commodity_Code_Quotes","CFTC_SubGroup_Code","FutOnly_or_Combined"
"SOCAL (INDEX) - ICE FUTURES ENERGY DIV",170620,2017-06-20,0233BW,IFED,01,023 ,   20300,   16588,   17540,    1397,     720,     420,       0,       0,       0,       0,    1140,       0,   18405,   19820,    1895,     480,   20300,   16588,   17540,    1397,     720,     420,       0,       0,       0,       0,    1140,       0,   18405,   19820,    1895,     480,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,    2170,     899,    2170,    1116,       0,       0,       0,       0,       0,       0,       0,       0,    2015,    2170,     155,       0,  100.0,   81.7,   86.4,    6.9,    3.5,    2.1,    0.0,    0.0,    0.0,    0.0,    5.6,    0.0,   90.7,   97.6,    9.3,    2.4,  100.0,   81.7,   86.4,    6.9,    3.5,    2.1,    0.0,    0.0,    0.0,    0.0,    5.6,    0.0,   90.7,   97.6,    9.3,    2.4,  100.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,     24,     15,     10,.,.,.,      0,      0,      0,      0,.,      0,     17,     14,     24,     15,     10,.,.,.,      0,      0,      0,      0,.,      0,     17,     14,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,    48.9,    58.4,    68.4,    80.5,    41.0,    52.7,    58.3,    67.9,    48.9,    58.4,    68.4,    80.5,    41.0,    52.7,    58.3,    67.9,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,"2500 mmbtu","0233BW","IFED","023 ","N13","Combined"
"SOCAL (INDEX) - ICE FUTURES ENERGY DIV",170613,2017-06-13,0233BW,IFED,01,023 ,   18130,   15689,   15370,     281,     720,     420,       0,       0,       0,       0,    1140,       0,   16390,   17650,    1740,     480,   18130,   15689,   15370,     281,     720,     420,       0,       0,       0,       0,    1140,       0,   16390,   17650,    1740,     480,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,     744,     744,     744,       0,       0,       0,       0,       0,       0,       0,       0,       0,     744,     744,       0,       0,  100.0,   86.5,   84.8,    1.5,    4.0,    2.3,    0.0,    0.0,    0.0,    0.0,    6.3,    0.0,   90.4,   97.4,    9.6,    2.6,  100.0,   86.5,   84.8,    1.5,    4.0,    2.3,    0.0,    0.0,    0.0,    0.0,    6.3,    0.0,   90.4,   97.4,    9.6,    2.6,  100.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,     22,     15,      9,.,.,.,      0,      0,      0,      0,.,      0,     16,     13,     22,     15,      9,.,.,.,      0,      0,      0,      0,.,      0,     16,     13,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,    51.8,    56.0,    71.6,    80.7,    42.2,    48.9,    55.7,    64.9,    51.8,    56.0,    71.6,    80.7,    42.2,    48.9,    55.7,    64.9,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,"2500 mmbtu","0233BW","IFED","023 ","N13","Combined"
"SOCAL (INDEX) - ICE FUTURES ENERGY DIV",170606,2017-06-06,0233BW,IFED,01,023 ,   17386,   14945,   14626,     281,     720,     420,       0,       0,       0,       0,    1140,       0,   15646,   16906,    1740,     480,   17386,   14945,   14626,     281,     720,     420,       0,       0,       0,       0,    1140,       0,   15646,   16906,    1740,     480,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,   -4844,   -4747,   -4127,     281,    -153,     -33,       0,    -217,       0,       0,    -491,       0,   -4499,   -5021,    -345,     177,  100.0,   86.0,   84.1,    1.6,    4.1,    2.4,    0.0,    0.0,    0.0,    0.0,    6.6,    0.0,   90.0,   97.2,   10.0,    2.8,  100.0,   86.0,   84.1,    1.6,    4.1,    2.4,    0.0,    0.0,    0.0,    0.0,    6.6,    0.0,   90.0,   97.2,   10.0,    2.8,  100.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,     22,     15,      9,.,.,.,      0,      0,      0,      0,.,      0,     16,     13,     22,     15,      9,.,.,.,      0,      0,      0,      0,.,      0,     16,     13,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,    52.4,    54.1,    71.7,    79.9,    41.2,    46.7,    53.6,    63.2,    52.4,    54.1,    71.7,    79.9,    41.2,    46.7,    53.6,    63.2,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,"2500 mmbtu","0233BW","IFED","023 ","N13","Combined"
"SOCAL (INDEX) - ICE FUTURES ENERGY DIV",170530,2017-05-30,0233BW,IFED,01,023 ,   22230,   19692,   18753,       0,     873,     453,       0,     217,       0,       0,    1631,       0,   20145,   21927,    2085,     303,   22230,   19692,   18753,       0,     873,     453,       0,     217,       0,       0,    1631,       0,   20145,   21927,    2085,     303,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,    1147,    1054,     817,       0,    -453,     453,       0,       0,       0,    -300,     240,       0,    1207,    1057,     -60,      90,  100.0,   88.6,   84.4,    0.0,    3.9,    2.0,    0.0,    1.0,    0.0,    0.0,    7.3,    0.0,   90.6,   98.6,    9.4,    1.4,  100.0,   88.6,   84.4,    0.0,    3.9,    2.0,    0.0,    1.0,    0.0,    0.0,    7.3,    0.0,   90.6,   98.6,    9.4,    1.4,  100.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,     26,     17,     10,      0,.,.,      0,.,      0,      0,.,      0,     18,     16,     26,     17,     10,      0,.,.,      0,.,      0,      0,.,      0,     18,     16,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,    49.4,    60.4,    68.8,    81.7,    41.2,    55.1,    59.6,    67.3,    49.4,    60.4,    68.8,    81.7,    41.2,    55.1,    59.6,    67.3,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,"2500 mmbtu","0233BW","IFED","023 ","N13","Combined"
"SOCAL (INDEX) - ICE FUTURES ENERGY DIV",170523,2017-05-23,0233BW,IFED,01,023 ,   21083,   18638,   17936,       0,    1326,       0,       0,     217,       0,     300,    1391,       0,   18938,   20870,    2145,     213,   21083,   18638,   17936,       0,    1326,       0,       0,     217,       0,     300,    1391,       0,   18938,   20870,    2145,     213,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,    2490,    2229,    2460,       0,     606,       0,       0,       0,       0,     300,    -390,       0,    2529,    2676,     -39,    -186,  100.0,   88.4,   85.1,    0.0,    6.3,    0.0,    0.0,    1.0,    0.0,    1.4,    6.6,    0.0,   89.8,   99.0,   10.2,    1.0,  100.0,   88.4,   85.1,    0.0,    6.3,    0.0,    0.0,    1.0,    0.0,    1.4,    6.6,    0.0,   89.8,   99.0,   10.2,    1.0,  100.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,     27,     16,     10,      0,.,      0,      0,.,      0,.,.,      0,     17,     16,     27,     16,     10,      0,.,      0,      0,.,      0,.,.,      0,     17,     16,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,    53.4,    61.3,    72.4,    85.1,    44.7,    57.6,    63.1,    74.2,    53.4,    61.3,    72.4,    85.1,    44.7,    57.6,    63.1,    74.2,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,"2500 mmbtu","0233BW","IFED","023 ","N13","Combined"
"SOCAL (INDEX) - ICE FUTURES ENERGY DIV",170516,2017-05-16,0233BW,IFED,01,023 ,   18593,   16409,   15476,       0,     720,       0,       0,     217,       0,       0,    1781,       0,   16409,   18194,    2184,     399,   18593,   16409,   15476,       0,     720,       0,       0,     217,       0,       0,    1781,       0,   16409,   18194,    2184,     399,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,    1950,    1921,     870,       0,       0,       0,       0,       0,       0,       0,     960,       0,    1921,    1830,      29,     120,  100.0,   88.3,   83.2,    0.0,    3.9,    0.0,    0.0,    1.2,    0.0,    0.0,    9.6,    0.0,   88.3,   97.9,   11.7,    2.1,  100.0,   88.3,   83.2,    0.0,    3.9,    0.0,    0.0,    1.2,    0.0,    0.0,    9.6,    0.0,   88.3,   97.9,   11.7,    2.1,  100.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,     22,     14,      9,      0,.,      0,      0,.,      0,      0,.,      0,     14,     13,     22,     14,      9,      0,.,      0,      0,.,      0,      0,.,      0,     14,     13,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,    55.1,    60.6,    79.0,    87.8,    45.7,    53.0,    65.3,    71.7,    55.1,    60.6,    79.0,    87.8,    45.7,    53.0,    65.3,    71.7,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,"2500 mmbtu","0233BW","IFED","023 ","N13","Combined"
"SOCAL (INDEX) - ICE FUTURES ENERGY DIV",170509,2017-05-09,0233BW,IFED,01,023 ,   16643,   14488,   14606,       0,     720,       0,       0,     217,       0,       0,     821,       0,   14488,   16364,    2155,     279,   16643,   14488,   14606,       0,     720,       0,       0,     217,       0,       0,     821,       0,   14488,   16364,    2155,     279,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,   -8910,   -8671,   -9182,       0,     -30,       0,       0,       0,       0,       0,     604,       0,   -8671,   -8608,    -239,    -302,  100.0,   87.1,   87.8,    0.0,    4.3,    0.0,    0.0,    1.3,    0.0,    0.0,    4.9,    0.0,   87.1,   98.3,   12.9,    1.7,  100.0,   87.1,   87.8,    0.0,    4.3,    0.0,    0.0,    1.3,    0.0,    0.0,    4.9,    0.0,   87.1,   98.3,   12.9,    1.7,  100.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,     20,     12,      9,      0,.,      0,      0,.,      0,      0,.,      0,     12,     13,     20,     12,      9,      0,.,      0,      0,.,      0,      0,.,      0,     12,     13,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,    58.6,    61.9,    81.7,    88.2,    50.3,    56.2,    67.8,    73.1,    58.6,    61.9,    81.7,    88.2,    50.3,    56.2,    67.8,    73.1,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,"2500 mmbtu","0233BW","IFED","023 ","N13","Combined"
"SOCAL (INDEX) - ICE FUTURES ENERGY DIV",170502,2017-05-02,0233BW,IFED,01,023 ,   25553,   23159,   23788,       0,     750,       0,       0,     217,       0,       0,     217,       0,   23159,   24972,    2394,     581,   25553,   23159,   23788,       0,     750,       0,       0,     217,       0,       0,     217,       0,   23159,   24972,    2394,     581,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,     124,      31,      93,       0,       0,       0,       0,       0,       0,       0,       0,       0,      31,      93,      93,      31,  100.0,   90.6,   93.1,    0.0,    2.9,    0.0,    0.0,    0.8,    0.0,    0.0,    0.8,    0.0,   90.6,   97.7,    9.4,    2.3,  100.0,   90.6,   93.1,    0.0,    2.9,    0.0,    0.0,    0.8,    0.0,    0.0,    0.8,    0.0,   90.6,   97.7,    9.4,    2.3,  100.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,     23,     14,     12,      0,.,      0,      0,.,      0,      0,.,      0,     14,     16,     23,     14,     12,      0,.,      0,      0,.,      0,      0,.,      0,     14,     16,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,    56.8,    57.2,    80.4,    86.0,    43.7,    54.6,    54.6,    63.6,    56.8,    57.2,    80.4,    86.0,    43.7,    54.6,    54.6,    63.6,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,"2500 mmbtu","0233BW","IFED","023 ","N13","Combined"
"SOCAL (INDEX) - ICE FUTURES ENERGY DIV",170425,2017-04-25,0233BW,IFED,01,023 ,   25429,   23128,   23695,       0,     750,       0,       0,     217,       0,       0,     217,       0,   23128,   24879,    2301,     550,   25429,   23128,   23695,       0,     750,       0,       0,     217,       0,       0,     217,       0,   23128,   24879,    2301,     550,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,    4432,    4972,    3905,       0,       0,       0,       0,     217,       0,       0,       0,       0,    4972,    4122,    -540,     310,  100.0,   91.0,   93.2,    0.0,    2.9,    0.0,    0.0,    0.9,    0.0,    0.0,    0.9,    0.0,   91.0,   97.8,    9.0,    2.2,  100.0,   91.0,   93.2,    0.0,    2.9,    0.0,    0.0,    0.9,    0.0,    0.0,    0.9,    0.0,   91.0,   97.8,    9.0,    2.2,  100.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,     23,     15,     12,      0,.,      0,      0,.,      0,      0,.,      0,     15,     16,     23,     15,     12,      0,.,      0,      0,.,      0,      0,.,      0,     15,     16,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,    56.6,    57.5,    80.3,    86.6,    43.9,    54.5,    54.3,    63.3,    56.6,    57.5,    80.3,    86.6,    43.9,    54.5,    54.3,    63.3,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,"2500 mmbtu","0233BW","IFED","023 ","N13","Combined"
"SOCAL (INDEX) - ICE FUTURES ENERGY DIV",170418,2017-04-18,0233BW,IFED,01,023 ,   20997,   18156,   19790,       0,     750,       0,       0,       0,       0,       0,     217,       0,   18156,   20757,    2841,     240,   20997,   18156,   19790,       0,     750,       0,       0,       0,       0,       0,     217,       0,   18156,   20757,    2841,     240,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,  100.0,   86.5,   94.3,    0.0,    3.6,    0.0,    0.0,    0.0,    0.0,    0.0,    1.0,    0.0,   86.5,   98.9,   13.5,    1.1,  100.0,   86.5,   94.3,    0.0,    3.6,    0.0,    0.0,    0.0,    0.0,    0.0,    1.0,    0.0,   86.5,   98.9,   13.5,    1.1,  100.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,     20,     12,     10,      0,.,      0,      0,      0,      0,      0,.,      0,     12,     13,     20,     12,     10,      0,.,      0,      0,      0,      0,      0,.,      0,     12,     13,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,    59.3,    70.7,    79.4,    90.2,    51.4,    69.7,    64.4,    78.0,    59.3,    70.7,    79.4,    90.2,    51.4,    69.7,    64.4,    78.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,"2500 mmbtu","0233BW","IFED","023 ","N13","Combined"
"SOCAL (INDEX) - ICE FUTURES ENERGY DIV",170404,2017-04-04,0233BW,IFED,01,023 ,   25969,   24046,   24172,       0,    1335,       0,       0,       0,       0,       0,     308,       0,   24046,   25815,    1923,     154,   25969,   24046,   24172,       0,    1335,       0,       0,       0,       0,       0,     308,       0,   24046,   25815,    1923,     154,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,    -150,    -150,    -120,       0,       0,       0,       0,       0,       0,       0,       0,       0,    -150,    -120,       0,     -30,  100.0,   92.6,   93.1,    0.0,    5.1,    0.0,    0.0,    0.0,    0.0,    0.0,    1.2,    0.0,   92.6,   99.4,    7.4,    0.6,  100.0,   92.6,   93.1,    0.0,    5.1,    0.0,    0.0,    0.0,    0.0,    0.0,    1.2,    0.0,   92.6,   99.4,    7.4,    0.6,  100.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,     27,     16,     14,      0,.,      0,      0,      0,      0,      0,.,      0,     16,     18,     27,     16,     14,      0,.,      0,      0,      0,      0,      0,.,      0,     16,     18,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,    61.6,    68.5,    83.0,    84.9,    59.7,    67.5,    76.9,    78.7,    61.6,    68.5,    83.0,    84.9,    59.7,    67.5,    76.9,    78.7,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,"2500 mmbtu","0233BW","IFED","023 ","N13","Combined"
"SOCAL (INDEX) - ICE FUTURES ENERGY DIV",170328,2017-03-28,0233BW,IFED,01,023 ,   26119,   24196,   24292,       0,    1335,       0,       0,       0,       0,       0,     308,       0,   24196,   25935,    1923,     184,   26119,   24196,   24292,       0,    1335,       0,       0,       0,       0,       0,     308,       0,   24196,   25935,    1923,     184,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,    -564,    -893,   -1104,       0,     482,       0,       0,       0,       0,       0,      60,       0,    -893,    -562,     329,      -2,  100.0,   92.6,   93.0,    0.0,    5.1,    0.0,    0.0,    0.0,    0.0,    0.0,    1.2,    0.0,   92.6,   99.3,    7.4,    0.7,  100.0,   92.6,   93.0,    0.0,    5.1,    0.0,    0.0,    0.0,    0.0,    0.0,    1.2,    0.0,   92.6,   99.3,    7.4,    0.7,  100.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,     27,     16,     14,      0,.,      0,      0,      0,      0,      0,.,      0,     16,     18,     27,     16,     14,      0,.,      0,      0,      0,      0,      0,.,      0,     16,     18,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,    61.8,    68.5,    83.1,    84.9,    59.9,    67.4,    77.1,    78.7,    61.8,    68.5,    83.1,    84.9,    59.9,    67.4,    77.1,    78.7,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,"2500 mmbtu","0233BW","IFED","023 ","N13","Combined"
"SOCAL (INDEX) - ICE FUTURES ENERGY DIV",170321,2017-03-21,0233BW,IFED,01,023 ,   26683,   25089,   25396,       0,     853,       0,       0,       0,       0,       0,     248,       0,   25089,   26497,    1594,     186,   26683,   25089,   25396,       0,     853,       0,       0,       0,       0,       0,     248,       0,   25089,   26497,    1594,     186,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,    5554,    5554,    5224,       0,     330,       0,       0,       0,       0,       0,       0,       0,    5554,    5554,       0,       0,  100.0,   94.0,   95.2,    0.0,    3.2,    0.0,    0.0,    0.0,    0.0,    0.0,    0.9,    0.0,   94.0,   99.3,    6.0,    0.7,  100.0,   94.0,   95.2,    0.0,    3.2,    0.0,    0.0,    0.0,    0.0,    0.0,    0.9,    0.0,   94.0,   99.3,    6.0,    0.7,  100.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,     24,     13,     13,      0,.,      0,      0,      0,      0,      0,.,      0,     13,     16,     24,     13,     13,      0,.,      0,      0,      0,      0,      0,.,      0,     13,     16,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,    71.5,    69.3,    89.9,    89.0,    70.2,    69.0,    81.2,    81.3,    71.5,    69.3,    89.9,    89.0,    70.2,    69.0,    81.2,    81.3,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,"2500 mmbtu","0233BW","IFED","023 ","N13","Combined"
